NAME	Tumor_POU1F1	Neutrophil	Mast	Fibroblast	T_NK_cell	Epithelial	Tumor_NR5A1	Endothelial	MDC	Tumor_TBX19
PDPR	1	73.4218558139696	1	40.890108271671	40.4911191307951	1	1	34.1485196791553	1	1
PDZD2	76.8787493775179	1	1	63.1410442791849	68.8447612771902	1	1	81.6430266017098	1	1
PDZD4	1	96.8684352083433	1	1	1	1	88.0783515448786	1	36.7079349005984	36.2704060871634
PEAK1	1	1	1	188.89425987533	1	37.3059975026441	1	97.0744445419003	33.2799992251657	1
PEAR1	1	1	1	68.7784107472416	1	1	1	55.813870224036	1	1
PEBP4	1	42.9313701664596	1	1	1	1	1	1	1	1
PECAM1	1	43.3359854021387	1	1	1	1	1	670.301072098714	87.694403437354	1
PELI2	1	1	1	56.9992407504247	1	1	1	1	1	1
PELI3	1	1	61.205184851733	1	1	1	1	1	1	1
PENK	84.0826218089584	1	1	1	1	311.150129919309	1	1	1	1
PET117	28.996786593666	1	61.205184851733	1	30.1489820850709	1	1	1	1	1
PEX1	59.5312393742356	66.0690037252448	1	1	1	1	1	1	1	32.193334763015
PEX11A	1	1	1	1	1	1	1	1	1	58.7527618154221
PEX12	43.0868187658367	1	1	1	36.3252131282794	1	1	1	1	1
PEX16	46.3796591693208	1	1	1	1	1	34.7331262801981	1	44.5648116665026	45.4687115322198
PEX3	31.2656439704088	1	61.205184851733	1	1	98.0247849614794	1	1	1	40.2462231111875
PEX5L	53.8972837877186	19.9193639123096	1	1	1	1	36.4435261969056	1	1	30.8855198679582
PGAP2	1	1	44.3259294225525	1	1	34.7565566333328	1	1	1	46.0210612085223
PGF	1	1	1	245.636102819219	1	1	1	180.30850819963	1	1
PGM5	1	1	1	1	1	35.7168758052007	1	53.1327081115153	1	1
PGP	45.2010988621646	1	1	1	43.9487325646635	1	1	1	31.922828103609	40.5516320199179
PGS1	1	43.3419491835039	1	1	1	1	1	38.841636122014	29.920120840191	1
PHACTR3	66.9409125181954	1	1	1	73.0136353414719	1	1	1	1	85.1658449935671
PHF21B	1	53.1110037481038	1	1	1	1	1	1	1	1
PHF8	59.733427132839	1	111.78723267837	1	33.9092926014441	1	45.9846231839821	1	32.8770900428172	24.1073096437429
PHGDH	1	1	1	1	1	138.575306988236	1	1	1	1
PHKA2	37.2186275386235	1	1	1	31.9638246839336	1	59.3898902561038	1	35.5976976478749	1
PHLDA2	1	1	1	74.7589632051043	1	60.584672114773	1	1	1	1
PHLDA3	1	1	1	28.2942954602859	1	34.4418600114362	32.7436456786549	1	1	1
PHLDB2	1	1	1	80.5941491104075	1	1	55.3774249111248	60.8278503438734	1	1
PHLPP1	1	1	1	1	1	97.3671243552441	1	37.0540019594794	1	1
PHLPP2	35.8972362721372	1	1	1	1	1	1	1	1	1
PHRF1	1	35.0144358652501	1	1	1	1	1	1	1	1
PHTF2	59.6562119215209	1	1	44.915170088731	33.5272579030402	1	1	1	30.6660698548656	1
PHYHD1	1	1	1	1	1	76.3340855752788	1	1	1	1
PHYHIP	39.4970230719399	1	1	1	1	1	1	1	1	1
PIAS4	1	1	76.1513696808799	1	1	1	1	1	1	30.8717378402492
PIEZO1	1	1	1	1	1	1	1	53.0037440752224	1	1
PIEZO2	1	1	1	110.500403047433	1	1	1	1	1	1
PIGH	1	42.7171400269269	76.1513696808799	1	1	48.521369880017	1	1	1	37.5033174518994
PIGO	1	1	1	1	31.1488933980543	1	1	1	1	1
PIGR	1	1	1	1	1	448.080044919529	1	1	1	1
PIGZ	1	35.2965549801096	1	1	1	1	35.774140354377	1	1	1
PIK3AP1	1	1	1	1	1	1	1	1	65.8295579337033	1
PIK3C2B	1	1	1	1	1	1	1	49.5369153335688	1	1
PIK3IP1	1	1	1	1	45.2319027489076	70.1898952989714	1	1	62.9207918983169	1
PIK3R5	1	21.9758545588611	1	1	1	1	1	1	64.6457095473523	1
PIP5K1B	58.7925365405833	1	1	1	44.8733111507215	67.7778502895818	1	1	1	1
PIR	1	1	1	1	1	1	34.0118445016412	1	1	1
PISD	1	1	1	1	1	1	1	1	1	42.1425526498028
PITPNM2	33.7087167616684	1	1	1	1	1	1	35.4916433727186	1	1
PKDCC	1	1	1	65.7078173666477	1	1	1	1	1	1
PKIA	93.8104801655274	68.9696569278519	1	1	95.4072261951982	1	65.826207478226	1	103.39055168956	285.657054268905
PKIB	91.2850442159457	1	1	1	93.7175745281284	1	1	1	62.4623982854296	37.637285241847
PKNOX2	1	1	76.1513696808799	1	1	1	1	1	1	1
PLA2G1B	47.7497126379807	66.6729862101854	1	1	1	1	45.1304733637744	1	1	1
PLA2G4C	42.1281494196713	27.8097160927793	1	1	39.8644961872586	1	34.5751220737046	1	1	1
PLA2G6	1	59.9574285300943	1	1	1	1	1	1	1	1
PLA2G7	1	1	1	1	1	1	1	1	57.8452739642851	1
PLAC9	1	1	1	179.556505545076	1	1	1	52.1234711305163	1	1
PLAG1	1	37.0979002446836	128.700890896579	1	1	49.3333017319772	52.4675811299875	1	1	39.256272248892
PLAT	1	1	1	205.63998807577	1	1	1	266.584613132316	1	1
PLAU	1	1	31.087441404255	78.0482608268843	1	112.855137075871	1	36.3517405813658	119.005325971571	1
PLAUR	1	368.263549586003	353.841648057879	87.5481870203596	1	95.2023071909653	1	82.1946292390957	355.068095955091	1
PLBD1	1	148.97958611143	1	33.0276363692826	1	1	1	1	43.6228137682451	1
PLCD4	1	45.4294186554604	1	1	1	1	1	1	31.3806177096129	129.678391232508
PLCE1	1	1	1	161.43929274033	1	60.9728059591026	31.2862723867936	56.1500901015045	1	1
PLCG1	1	1	1	1	1	1	1	56.9763283231358	1	1
PLCG2	1	1	1	1	1	1	1	51.1524011391366	1	1
PLCL1	1	1	1	52.3102134347696	1	1	1	1	1	1
PLCXD3	196.072594962323	1	1	1	229.311123871593	1	1	1	62.6745309325996	61.8213316118729
PLD1	1	1	1	1	1	1	1	45.9774680328209	1	1
PLD2	1	1	1	1	1	38.6591866485156	1	1	1	1
PLD5	1	46.9304086639175	1	1	1	1	37.5466006397952	1	1	1
PLD6	43.0725604286626	35.0144358652501	1	1	32.4559506103992	1	1	1	1	1
PLEK	1	296.488573839934	1	1	1	1	1	1	374.183657379352	1
PLEKHA4	1	1	1	48.9558132561998	1	53.8951884859574	1	1	1	1
PLEKHA7	1	1	1	1	1	35.0498826364443	1	1	1	1
PLEKHF2	1	1	1	1	1	40.4062852747099	1	56.5912489304594	1	1
PLEKHG1	1	1	1	1	1	71.8744370616944	1	158.082405509188	1	1
PLEKHG2	1	1	44.3259294225525	95.3552943917624	1	1	1	46.3877653615962	1	1
PLEKHG3	1	1	1	1	1	50.4008182149695	1	1	1	1
PLEKHG5	1	1	1	1	1	1	1	1	35.9253791370497	23.8671175733939
PLEKHH3	1	1	1	54.8291576619874	1	1	1	1	1	1
PLEKHM2	1	1	1	65.0974491471851	1	1	1	53.9172935865405	48.5357705665582	1
PLEKHO1	1	1	1	39.0960897753439	1	1	1	75.9073604992409	62.5788803202268	1
PLEKHO2	1	1	1	1	1	1	1	56.319453866601	42.5886312013197	1
PLIN2	1	1	289.900668887801	120.257350195405	41.1373027025473	48.6059960731999	1	164.38777427005	275.782665504789	1
PLK2	1	21.9758545588611	1	120.350958665197	1	126.796635157871	40.585023951838	237.485995541499	1	1
PLK3	1	57.773540188081	126.702823705198	1	1	41.9126471431253	33.9860134021684	54.078889734354	53.9913598927739	1
PLLP	1	1	1	1	1	69.6310899638632	1	77.1630387357349	1	1
PLPP3	53.1331906417892	1	1	117.61270442098	1	116.765480767252	1	402.552241388615	1	1
PLS3	1	1	1	363.753284844964	1	87.8667350839174	53.0837883251564	253.719482945964	1	1
PLSCR4	1	1	1	96.3979732477248	1	1	1	61.2210507855728	1	63.578112092069
PLTP	1	39.8666845917854	1	192.426497535652	1	135.856832779337	1	37.6146745082641	224.665320652516	1
PLVAP	1	1	1	1	1	1	1	1041.99110189324	34.0139083651565	1
PLXDC1	1	1	1	531.349844149413	1	1	1	145.767897412481	80.0183936593303	1
PLXNA1	1	1	1	44.891143163729	1	1	1	1	1	1
PLXNA2	54.1314549905016	1	104.28075725717	1	1	1	1	109.918605912588	1	1
PLXNB1	1	91.3107686799209	1	1	1	58.5833472962007	1	1	1	1
PLXNC1	27.9605814542006	26.348757237147	1	1	1	1	83.8070773192945	1	117.126760846528	62.234259540779
PLXND1	1	1	1	96.904652115931	1	1	1	138.985549456143	39.9963109947194	1
PM20D2	32.2804248344775	1	1	1	1	31.7941138533349	50.7238244204383	1	1	43.775177739983
PMAIP1	1	1	31.087441404255	96.7789489435729	1	99.5642861438872	1	87.205218325615	92.2690093926228	1
PMEPA1	49.88599620207	1	1	530.256257463701	72.8747573446175	181.105730430075	1	363.226898786007	46.2089516856532	1
PMM2	33.5820019534997	1	1	1	1	1	1	1	1	1
PMP22	33.8795921371413	1	104.832469544713	313.564513205204	1	1	1	185.495496307976	65.5941796241198	1
PMS2	1	1	1	1	1	1	26.9808691333349	1	1	40.1210972839798
PNMA6A	30.9729917493822	1	1	1	1	1	1	1	1	1
PNMA6F	1	1	1	1	1	1	52.219979320094	1	1	1
PNMA8B	1	1	1	1	1	1	52.2568604113313	1	1	40.3762288490017
PNMA8C	41.8858252125483	70.4372293012862	76.3522723740779	1	57.9001686502156	1	54.7211080829338	1	1	1
PNMT	1	1	1	1	1	1	1	1	1	31.1047945107468
POC1B	29.6786071759211	1	1	1	1	39.8035687108978	1	29.1595826204371	1	1
PODXL	1	1	1	1	1	107.720656065927	1	448.947246937941	1	1
POLD3	1	1	1	30.8936154781516	1	1	30.7984425090012	1	1	1
POLE4	1	1	1	48.1949815734501	1	95.848708939357	1	47.4002892605141	1	1
POLG	1	1	1	1	30.5824574002776	1	1	1	29.2608111578359	1
POLG2	1	50.5298424177559	1	1	1	1	1	1	1	1
POLR1A	1	27.8097160927793	1	1	1	1	29.5793575033387	1	1	1
POLR1B	1	1	1	1	1	1	24.9844213091607	1	1	1
POLR1C	32.5784185262288	49.1337006351737	1	1	36.6959595677575	29.3341224943255	1	1	1	1
POLR3B	1	1	51.582047826637	1	1	1	29.5427849781094	1	1	26.9950639625087
POLR3C	1	1	61.3907166056601	1	1	1	1	1	1	1
POMC	1	1	1	1	1	1	1	1	1	105.277603954232
POMGNT2	1	66.6305162364571	1	1	1	35.7494431994229	56.6013315219213	1	1	26.636328163833
POMT1	1	43.3359854021387	1	1	1	1	1	1	1	52.7265893943131
POP1	1	1	1	1	1	1	1	1	1	41.2891470331326
POPDC3	52.4833937900793	1	61.205184851733	1	1	1	1	1	1	1
POU1F1	378.489611388463	1	44.0773648895651	1	332.902814997315	44.9531164820074	1	1	97.7409419177265	1
POU2F2	1	35.2790810740495	104.599033167925	1	1	1	1	1	50.8223017492511	39.2107751918083
PPARGC1B	1	1	1	1	1	1	41.607361545343	1	35.6813105521274	23.8998958820355
PPFIA2	44.4842188220414	1	1	1	70.5652925417181	1	1	1	1	81.037737438793
PPFIA3	1	1	1	1	1	1	31.1121950984408	1	1	37.9462830399341
PPIC	1	1	1	86.1281571819435	1	78.8733635957238	1	68.2257659614918	1	1
PPIL2	1	1	1	1	1	1	1	1	1	29.2223170191401
PPL	1	65.4243440729465	1	1	1	103.852546382412	1	1	1	132.84265033449
PPM1E	1	1	1	1	1	1	1	1	1	29.229321470284
PPM1F	1	1	1	1	1	1	1	57.8558613518896	1	1
PPOX	1	43.3879460419073	51.582047826637	1	1	1	1	1	1	28.1750458037385
PPP1R12B	1	1	1	156.574915520712	1	1	49.7479360888501	1	26.1280872517172	1
PPP1R13B	1	1	1	1	1	1	1	66.0944868937561	1	1
PPP1R13L	1	1	1	1	1	48.3688773976932	1	1	1	1
PPP1R14A	1	1	1	170.69678050828	1	1	1	80.6364281839307	1	1
PPP1R16A	1	1	1	1	1	1	1	1	1	30.3611436594419
PPP1R16B	1	1	1	1	1	1	1	80.5263360365182	1	1
PPP1R1B	1	1	1	1	1	63.5352898739322	1	1	1	81.4692038272709
PPP1R36	1	1	1	1	1	1	1	1	1	34.556559815562
PPP1R37	32.7649880014683	1	104.555633530142	1	37.1799639180269	1	1	1	1	36.3285276371969
PPP1R3B	1	42.8567040163125	31.087441404255	1	1	1	1	1	1	1
PPP1R3D	53.2600565771404	1	1	1	57.5080315815588	1	1	1	1	1
PPP4R4	1	1	1	1	1	39.1146726406504	53.8326554250003	1	1	34.7701561896402
PPP6R2	1	101.601004524955	1	1	1	1	34.9615405942317	1	30.8591413477388	55.6639795330895
PPT2	1	1	1	1	1	1	1	71.8469801993223	1	1
PRAG1	1	1	1	1	1	60.0671578914809	1	42.8004165511021	1	1
PRDM1	1	1	1	146.327150526644	59.7937994746113	1	1	265.633899979702	126.960700047693	1
PRDM10	1	62.6038175407227	1	1	1	1	82.2955702836887	1	40.1794040423372	146.628260241557
PRDM8	52.2358555649592	1	1	1	1	1	1	1	1	1
PRELP	1	1	1	347.36154571739	1	106.189976080937	1	52.0095989393671	1	1
PREP	1	43.363533170567	1	1	1	1	1	1	1	1
PREX1	1	242.311932902909	76.9722326320696	1	43.1317364405093	1	30.0769404610719	192.264420257624	113.331898765041	1
PREX2	45.2575002649681	1	1	73.9583658476434	1	1	1	100.946061504397	1	1
PRIM2	1	20.162532051006	1	1	1	1	1	1	1	39.7303724277215
PRIMPOL	1	1	1	1	1	1	1	1	1	29.7270330704998
PRKAA2	1	1	104.513476473063	1	1	1	27.5038061644006	1	1	1
PRKAB1	1	40.4702442929344	1	1	1	1	1	1	1	42.4313334132531
PRKCG	1	1	1	1	1	1	1	1	1	46.0265757910902
PRKCH	103.957957821719	1	76.1513696808799	1	131.288065214244	35.4865937910264	1	143.854193754528	58.9147376891625	1
PRKCZ	28.161400014002	1	1	1	43.7198907522448	1	1	1	1	1
PRKD1	44.7255655229103	1	44.3259294225525	1	34.2130676893802	1	1	1	1	25.4853131882677
PRKD2	37.5738695649316	62.4168144825268	1	1	1	1	1	62.7255444184127	1	1
PRKG1	98.9202094227173	1	1	200.13111513151	1	1	1	53.7778159290936	1	1
PRKG2	1	1	1	1	1	1	1	1	1	53.9514364206761
PRKX	1	1	218.119492526231	41.6004757765149	40.0324992061654	130.322079580953	1	88.9423337848845	1	1
PRL	9213.00657894895	315.973681358239	4432.74181340095	783.585328310307	7782.22502946803	2207.90776650485	133.049582370325	1834.34173943055	2540.59992389513	1
PRLHR	1	103.229941658743	1	1	1	1	126.064277606394	1	1	1
PRLR	237.221848508406	1	1	1	220.555294086391	1	29.5648410726011	50.6142157455034	79.471898028405	1
PRMT3	1	53.1110037481038	1	1	1	36.6451703323482	1	1	1	1
PRMT8	1	1	1	1	1	1	1	1	1	47.146582123072
PRMT9	1	37.0979002446836	1	1	1	1	1	1	36.5914602106834	1
PROCR	1	1	104.28075725717	61.8603175360673	1	1	1	73.8078525970115	1	1
PROS1	1	1	1	42.8678534553234	1	1	1	59.3103281800143	1	1
PROSER3	1	59.4911855456063	1	1	1	1	1	1	1	1
PRPF18	1	1	1	1	32.38552074912	1	1	1	37.0922854240575	48.5562801582896
PRPF40B	1	64.8827235831731	1	1	1	1	45.2163072830479	1	1	56.5740638335354
PRR15	1	1	1	1	1	55.0729741312023	1	1	1	1
PRR15L	1	1	1	1	1	64.6889259005022	1	1	52.0738443398485	209.447986578604
PRR3	1	1	1	1	30.4728539964395	1	45.551593045046	1	1	28.0647634430881
PRR5	1	1	1	1	1	40.7354739312806	1	1	1	1
PRRG4	87.3380673565175	1	1	1	53.9456764436723	315.867909768181	52.2750588791927	1	51.5341481333153	1
PRRT1	39.886558404446	1	147.5890488785	1	38.7363489752594	1	1	1	32.1183170742207	42.71728237291
PRRT2	1	1	1	1	1	1	26.4430333723002	1	1	58.7819019053963
PRRT3	1	1	94.890339447967	1	1	1	33.6360037064677	1	1	38.8999869058053
PRRX1	1	1	1	152.892087054062	1	1	1	1	1	100.930432803467
PRSS16	1	1	1	1	1	33.5260331795414	1	1	1	1
PRSS22	1	82.353268219026	44.3259294225525	1	1	76.1419216949026	1	1	1	1
PRSS23	118.378846085947	39.5163568925355	1	430.695886683961	100.813874277416	693.318057771918	1	312.325680829165	50.8907263761075	1
PRSS8	1	1	1	1	1	119.117915863467	1	1	1	1
PRUNE1	35.9091767499623	1	104.513476473063	1	1	1	37.7727630101831	1	1	28.4597612139561
PRXL2B	1	1	1	1	1	1	1	33.5137769354009	1	1
PSAT1	1	1	1	1	1	73.1258533474304	1	1	1	1
PSKH1	1	62.7376667101946	1	1	1	1	1	1	1	1
PSMB9	1	1	104.28075725717	49.9665162856362	1	1	1	72.0502483122921	1	1
PSPN	1	45.4294186554604	1	1	1	1	1	1	1	1
PSRC1	1	1	1	1	1	1	1	1	1	68.9479368245534
PTCD2	1	1	1	1	1	1	1	1	1	29.4396253607188
PTCH1	1	1	1	37.8998245715637	1	1	1	1	1	1
PTCH2	1	1	1	43.3954125815161	1	1	1	1	1	1
PTGER4	1	1	1	1	47.3651556289566	1	1	1	101.77594662645	1
PTGFRN	1	1	1	99.3186298887918	1	44.453586061532	1	1	1	1
PTGS1	42.873136966563	1	1	1	1	1	1	1	41.8554225120695	1
PTGS2	1	191.922948226284	436.683606183652	107.817789759561	1	108.164803511673	1	42.7920637060949	89.9531978566145	1
PTK7	1	1	1	43.1421052160766	1	1	1	1	1	1
PTPDC1	35.0963123267991	1	1	1	1	1	1	1	1	1
PTPN14	1	1	1	105.135811814061	1	41.6749005752226	1	118.867313768475	1	1
PTPN21	1	1	1	66.2548063690962	1	1	1	1	1	1
PTPN3	1	1	1	1	1	50.0514921279492	1	1	1	1
PTPN6	1	56.780375731913	1	1	1	1	1	1	89.8219339436089	1
PTPRB	1	1	1	1	1	1	1	437.086486108162	1	1
PTPRC	1	177.848412532501	104.28075725717	1	217.435993049617	1	78.7069456612435	1	255.988341778782	1
PTPRD	1	1	1	1	1	55.4902176920455	1	1	1	62.4306416783301
PTPRK	1	1	1	94.2570306420206	1	71.0187504414728	1	75.2558920702908	1	1
PTPRU	1	1	1	1	1	47.1675678469517	1	1	1	1
PTPRZ1	1	1	1	1	38.0476995686034	93.371203016396	1	1	1	1
PVR	31.950551154906	26.907987180411	1	1	1	1	1	54.3202010407379	1	1
PXDC1	1	1	1	152.12793004025	1	231.450337039522	1	237.719019363049	73.8691952004131	1
PXDN	49.7157558035182	1	1	206.017143707973	1	55.9485794909625	1	132.427262984744	1	1
PXMP2	1	1	1	1	1	1	1	1	1	32.2728613087525
PXMP4	1	39.6982742052641	1	1	1	1	1	1	1	48.1108612315346
PXYLP1	1	1	129.042274600081	1	1	1	32.2760599070866	1	1	73.7644342695775
PYCARD	1	1	1	1	1	1	1	1	46.1795537648814	1
PYCR1	31.9154566855573	1	1	1	1	1	1	1	1	1
PYGL	1	135.434427231627	1	1	1	59.1321301277051	1	1	1	1
PYGO1	1	1	1	72.925574394602	34.4157826504436	40.9741712977941	1	1	1	1
QRSL1	1	74.6981033733554	1	1	1	1	1	1	1	1
QSOX2	86.5295199397049	1	1	1	53.4572958644323	1	45.0365321625879	1	1	1
QTRT1	36.8184308538809	1	1	1	1	1	1	1	1	1
QTRT2	1	63.4982254756318	1	1	1	1	1	1	1	1
R3HCC1L	1	63.7658514399992	1	1	1	1	1	1	1	1
RAB11FIP5	1	39.7357567991892	1	1	1	1	1	34.1837785713466	1	1
RAB13	1	1	61.205184851733	122.196997903008	1	75.3033383240462	1	137.672310999207	1	1
RAB15	1	1	1	1	1	35.8339080146934	1	1	1	43.2256121241358
RAB20	1	1	31.087441404255	49.4191532903502	1	39.367803445853	1	37.5072802606665	171.274681842067	1
RAB23	1	1	1	54.977980109717	1	1	1	1	1	1
RAB26	1	1	1	1	31.5668107905237	1	1	1	45.5370642103783	170.549677526167
RAB27B	29.2360574505624	40.8595940157115	141.776254435173	1	48.8860546367364	1	46.697109271672	1	1	1
RAB28	1	62.7376667101946	1	1	32.2948378251094	1	1	1	1	1
RAB31	1	50.9900596656566	1	435.523189779368	1	253.10821077105	1	158.033602306749	181.088932897624	31.2567579014662
RAB34	1	1	1	49.5753614171011	1	39.6411456479973	1	1	1	1
RAB36	1	1	44.3259294225525	1	32.4147313414028	1	35.8270387804635	1	1	38.4549486647631
RAB3D	1	75.0181088793391	1	1	1	1	1	1	1	1
RAB5IF	1	42.8567040163125	1	1	1	1	1	1	1	1
RAB9B	60.7670604097348	1	1	1	62.7710737808908	1	81.1407903034781	1	42.0856187279529	57.1518174245043
RABIF	40.513409755819	1	1	1	38.1066005440418	1	1	1	39.3559771966752	32.5438656595943
RAC2	1	281.15370943015	601.092439148882	1	198.939467278552	1	1	1	55.9368943815319	1
RAC3	1	1	1	1	1	1	1	1	1	59.4351140415077
RAD51C	1	1	1	1	1	1	1	1	28.6167688132904	34.8072352258203
RAD54L2	1	44.3531333020809	1	1	1	1	38.0187243927755	1	1	1
RAI14	37.6425144304818	1	1	126.745188480962	1	223.929880659431	1	189.474987822172	1	1
RALGPS1	1	85.1335063991264	1	1	1	1	39.4618369949996	1	1	39.274740615453
RALYL	1	1	1	1	1	1	1	1	41.8546322269198	177.387067441566
RAMAC	1	1	1	1	1	1	1	1	1	39.5192424348735
RAMP1	1	1	1	1	1	36.5034913185728	1	1	1	1
RAMP2	1	1	1	1	1	1	1	510.018962621591	1	35.3951956155448
RAMP3	1	1	1	1	1	1	1	111.599868774833	1	1
RAP1GAP	1	1	1	1	1	1	36.5838648601087	1	1	1
RAP2B	1	1	61.205184851733	43.526751545595	52.9119673802678	116.826795853834	1	65.708536633222	121.480597903138	1
RAPGEF4	1	1	1	1	1	1	33.4676282158811	51.3743159256631	1	33.8018237583538
RAPGEF6	1	1	61.205184851733	1	1	1	1	1	1	1
RAPGEFL1	1	90.7332662029187	103.959353834291	1	1	1	48.4885075333238	1	1	1
RARG	1	1	1	68.6792083493789	1	41.4925236837516	1	93.8680680315999	1	1
RARRES1	1	1	1	69.0903487740982	1	641.253349507282	1	1	1	1
RASA2	1	1	104.28075725717	50.8894494825422	36.8688577776636	1	37.9046760885747	1	1	1
RASD2	1	1	1	103.751072709881	1	1	1	36.0816886682137	1	1
RASEF	1	1	1	1	1	48.4200232843455	66.0917626405781	1	1	207.512024097668
RASGRF2	1	1	1	1	1	1	1	101.209565072479	1	1
RASGRP3	1	1	1	1	1	1	1	118.406573783593	1	1
RASL10B	45.1193874463197	1	1	1	33.3095528649094	1	1	1	1	1
RASL11A	1	1	1	54.3374986461738	1	1	1	44.1159043792467	1	1
RASSF2	1	70.0328052276789	365.021444766362	35.6491605664059	1	1	35.9176861350669	48.0374484199395	44.9555867500351	1
RASSF6	1	1	1	1	1	1	1	1	1	137.405341064249
RBAK	34.3653484682896	1	1	32.7297466242963	1	1	1	1	1	1
RBFA	1	1	1	1	1	1	1	1	1	41.5014747814111
RBKS	1	20.8163928868796	61.205184851733	1	1	1	1	1	1	1
RBM11	1	44.3531333020809	1	1	1	1	29.125357358837	1	1	1
RBM15	1	1	87.876534526366	1	1	1	1	1	1	1
RBM24	1	1	1	1	34.4038439180821	1	1	1	1	1
RBM38	1	1	44.3259294225525	1	1	1	1	1	1	1
RBM4	1	1	1	1	1	1	1	1	1	28.1190760528432
RBM41	1	1	1	1	1	1	36.3637444824363	32.5815707067676	1	1
RBM47	1	1	1	1	1	212.1567363119	1	1	132.491241434766	88.5776380398998
RBM48	41.0253728650578	1	1	1	47.0551336103103	1	1	1	1	32.2293440859286
RBMS2	1	1	1	82.0287208452946	1	46.3240443169798	1	118.868423780101	1	1
RBMS3	1	1	1	124.978586502715	1	76.6225295909785	1	86.3250504471164	1	1
RBP4	256.537671852169	1	1	1	244.084214865246	62.6289904756784	169.019345105262	121.024259088452	104.256351306699	1
RBP7	1	1	1	1	1	1	1	121.482580421084	1	1
RBPMS	1	1	1	325.561535613725	1	239.385300698783	1	215.669890804068	1	1
RBSN	1	53.3869504735669	1	53.0477442227271	1	1	1	1	1	1
RCC1L	1	1	1	1	1	1	25.8805712636971	1	35.2413370193396	40.9825266085115
RCC2	1	1	1	101.919336200876	1	113.360474886779	1	89.4086250110467	72.0097459127543	1
RCE1	1	46.1548160149135	1	1	1	1	1	1	1	1
RCL1	29.7375471252469	1	104.832469544713	29.8560666129499	1	1	1	36.8208357511335	1	44.1062297589003
RCN3	1	1	1	128.044038218469	1	1	1	46.9676044929398	43.8265591250126	1
RCSD1	1	62.6038175407227	31.087441404255	84.3561725370723	1	1	1	58.4194598670022	77.1506375458339	1
RDH13	1	53.434671424097	1	1	1	1	1	1	1	1
RECK	1	1	1	1	1	1	1	38.0006515944769	1	1
REEP4	1	1	1	1	33.8399408786562	1	1	1	38.7167553850521	1
RELCH	1	45.6623595390137	104.28075725717	1	1	1	1	1	1	30.1158914711078
RELN	1	1	1	1	1	1	79.7840328008846	1	1	1
RELT	1	49.4164748961387	1	1	1	1	1	33.8638272116625	45.7844986491024	1
RERG	1	1	1	46.80500359199	1	1	26.5055538997191	1	1	1
REST	1	1	61.3907166056601	130.759363473914	1	94.4722020162836	1	92.4588920809115	1	1
RETSAT	1	1	1	1	1	61.6994329463069	1	1	1	23.5106274862072
RFC3	1	1	61.205184851733	1	1	1	1	1	1	1
RFLNB	36.8500730158805	130.571639085957	1	61.8273056646385	1	1	1	127.329932334	1	53.0434722365286
RFTN1	1	1	1	115.324147325618	1	1	1	122.000015354467	1	1
RFWD3	29.9884236344199	1	1	1	36.333212082399	1	1	1	1	33.7317250916633
RFX2	28.9447565930699	1	1	1	1	1	1	41.3615006855614	1	1
RFX4	1	1	1	1	1	101.946335723222	1	1	1	1
RFXAP	1	1	1	1	1	1	1	1	1	34.6839761558861
RGCC	192.588255586905	1	31.087441404255	115.096308913773	312.799380821071	164.241086463518	55.9929439320856	1139.47768915815	181.669414707215	1
RGL1	1	1	1	48.2653370639661	1	44.6642412999359	1	71.5810134256808	68.480757104156	1
RGL3	1	1	44.3259294225525	1	1	35.8971622220294	1	1	1	1
RGMA	1	1	1	1	1	56.2295759007536	1	1	1	1
RGN	1	1	1	1	1	35.5574418805153	33.2142360851478	1	1	1
RGS1	1	1	452.931943602713	1	190.712875234177	1	1	1	783.98027784031	1
RGS10	1	1	57.3576751851646	43.6113108611103	1	137.686899091267	1	1	169.599215564014	1
RGS11	1	71.0724134144885	1	1	1	1	47.7762274481717	1	1	77.7532707853117
RGS12	1	1	1	1	1	1	1	31.4966894329874	38.8746682299373	1
RGS19	1	1	61.205184851733	1	1	1	1	1	58.8058270482926	1
RGS22	1	1	1	1	1	1	49.5595669512072	1	1	46.7510544080624
RGS3	1	1	1	45.170721744727	1	1	1	106.305017500607	1	1
RGS4	1	133.565038935074	1	93.6451366776462	1	1	233.165952828243	1	184.150133644699	591.225917919264
RGS5	1	1	1	6057.36563167793	1	137.275876089521	93.2468672203297	3335.14557174693	1	1
RGS7BP	1	1	87.16759131261	100.803304335767	1	1	1	1	1	1
RHBDD1	1	1	1	1	1	56.067087842264	1	1	1	1
RHBDF1	1	1	1	83.1932650797842	1	40.6974916259647	1	1	1	1
RHBDF2	1	1	1	1	1	1	1	1	59.4305577375074	1
RHBDL1	1	1	1	1	1	1	1	1	1	57.9055848378012
RHOJ	1	1	1	122.327946397655	1	1	1	197.770315046296	1	1
RHOU	1	1	1	1	1	111.435434761052	1	46.0549013810297	71.7683666016455	349.192952419424
RHPN2	1	1	61.3907166056601	1	1	46.6293805144353	1	1	1	1
RIDA	42.9982507383689	1	1	1	28.7257639817664	37.3373998655596	1	1	1	28.747791720659
RIIAD1	112.853289259697	59.4911855456063	74.8866110410558	1	99.9921002020511	1	35.039546037475	1	36.5304937402362	1
RILP	1	1	1	1	1	1	1	1	1	62.1165492912298
RILPL1	1	1	1	38.8561753265944	1	1	1	43.0474298248631	1	1
